Date,Open,High,Low,Close,Volume
10/29/2001,110.160004,110.550003,107.449997,72.147964,18727500
10/30/2001,107.349998,107.699997,105.559998,71.281776,26178600
10/31/2001,106.900002,107.860001,105.800003,71.040047,28124200
11/1/2001,106.599998,109.010002,105.699997,72.85968,29806800
11/2/2001,108.440002,109.379997,107.870003,73.356552,17575900
11/5/2001,110.120003,111.089996,109.949997,74.316719,15929500
11/6/2001,110.349998,112.480003,109.849998,75.471672,23245800
11/7/2001,111.769997,113.120003,111.639999,75.370926,19716000
11/8/2001,112.870003,114.080002,111.900002,75.605965,22563500
11/9/2001,112.25,112.959999,111.440002,75.686523,15895800
11/12/2001,111,112.650002,110,75.223198,26068800
11/13/2001,113.440002,114.550003,113.18,76.915283,15296200
11/14/2001,115.169998,115.400002,113.709999,76.989136,17571300
11/15/2001,114.370003,115.18,113.93,77.130135,19470200
11/16/2001,115.080002,115.099998,113.400002,76.787697,18134900
11/19/2001,114.919998,115.849998,114.449997,77.734467,13625400
11/20/2001,115.370003,115.800003,114.639999,77.083176,16209700
11/21/2001,114.5,114.669998,113.510002,76.572868,11470200
11/23/2001,114.040001,115.75,114,77.674034,6717100
11/26/2001,115.75,116.339996,115.07,77.841888,13726000
11/27/2001,115.620003,116.900002,114.089996,77.506165,19261400
11/28/2001,114.739998,115.169998,113.25,76.102837,20195500
11/29/2001,113.660004,114.919998,113,77.130135,16354700
11/30/2001,114.400002,114.910004,114.019997,76.579567,13680300
12/3/2001,113.650002,114.080002,113.010002,76.122963,15220400
12/4/2001,113.919998,115.300003,113.349998,77.412178,17239900
12/5/2001,115.610001,118,115.559998,78.828949,25204000
12/6/2001,117.339996,117.940002,116.93,78.788666,17972900
12/7/2001,116.900002,117.089996,115.699997,78.264915,18857800
12/10/2001,115.849998,116.389999,114.349998,76.801147,13862700
12/11/2001,114.900002,115.720001,113.900002,76.646713,20833300
12/12/2001,114.550003,114.779999,113.110001,76.733986,16171500
12/13/2001,113.449997,113.699997,112.040001,75.243332,19026700
12/14/2001,112.330002,113.489998,112,75.96183,16721900
12/17/2001,112.989998,114.360001,112.900002,76.747421,13925900
12/18/2001,114.629997,115.150002,114.339996,77.204041,13663700
12/19/2001,114.089996,115.919998,114,77.747902,20143400
12/20/2001,115.5,115.800003,114.550003,76.982437,14867900
12/21/2001,115.029999,115.07,114.199997,77.449364,14037700
12/24/2001,114.830002,115.040001,114.610001,77.301109,5728800
12/26/2001,114.650002,116.209999,114.650002,77.725578,10304800
12/27/2001,115.300003,116.080002,115.25,78.197212,9407300
12/28/2001,116.290001,116.75,115.919998,78.156776,10593800
12/31/2001,116.150002,116.389999,114.230003,77.011436,14619500
1/2/2002,115.110001,115.75,113.809998,77.840126,18651900
1/3/2002,115.650002,116.949997,115.540001,78.722771,15743000
1/4/2002,117.169998,117.980003,116.550003,79.24826,20140700
1/7/2002,117.699997,117.989998,116.559998,78.689072,13106500
1/8/2002,116.790001,117.059998,115.970001,78.507164,12683700
1/9/2002,116.68,117.779999,115.339996,77.86705,16610300
1/10/2002,115.690002,116.349998,115.300003,78.210724,12823400
1/11/2002,116.209999,116.279999,114.699997,77.442627,13708400
1/14/2002,114.650002,114.839996,113.959999,76.957489,12301100
1/15/2002,114.550003,115.389999,113.900002,77.584106,20219900
1/16/2002,114.300003,114.400002,112.690002,76.014229,17067000
1/17/2002,113.760002,114.239998,113.400002,76.586914,17283400
1/18/2002,113,113.849998,112.669998,76.236549,17028000
1/22/2002,113.75,113.93,112.019997,75.711037,11689300
1/23/2002,112.629997,113.550003,112.019997,76.290497,12438900
1/24/2002,113.639999,114.25,113.32,76.526283,12142800
1/25/2002,113.120003,114.18,113.040001,76.506073,12810700
1/28/2002,113.900002,114.190002,112.919998,76.714928,10589200
1/29/2002,113.849998,114.129997,110.050003,74.302856,27720800
1/30/2002,110.389999,113.389999,108.400002,75.37413,34711800
1/31/2002,112.150002,113.300003,111.620003,76.25679,19909200
2/1/2002,113.089996,113.300003,112.169998,75.899689,15838500
